birthday,education_classes_id,education_concentration_id,education_degree_id,education_school_id,education_type,education_with_id,education_year_id,first_name,gender,hometown_id,languages_id,last_name,locale,location_id,middle_name,name,political,religion,user_id,work_employer_id,work_end_date,work_from_id,work_location_id,work_position_id,work_projects_id,work_start_date,work_with_id
,,,,538.0,55.0,,66.0,,78.0,,265.0,110.0,127.0,,,,,,1610.0,,,,,,,,
4.0,,15.0,,251.0,55.0,,62.0,,78.0,84.0,265.0,577.0,278.0,84.0,,,,,1611.0,,,,,,,,
5.0,,,,538.0,55.0,,68.0,,77.0,,,578.0,127.0,,,,,,1612.0,,,,,,,,
,,,,538.0,55.0,,66.0,,77.0,,,,127.0,,,,,,1613.0,,,,,,,,
,,,,538.0,55.0,,,,77.0,565.0,,267.0,127.0,,,,,,1614.0,,,,,,,,
,,14.0,22.0,538.0,55.0,,66.0,,78.0,,573.0,,127.0,618.0,,,,,1615.0,538.0,168.0,,617.0,185.0,,201.0,
210.0,,,,52.0,54.0,,,,77.0,,,,127.0,128.0,,,,,1616.0,,,,,,,,
,,,,,,,,,77.0,84.0,,277.0,127.0,,,,,,1617.0,,,,,,,,
,,395.0,,538.0,55.0,,63.0,,77.0,,,,127.0,,,,,,1618.0,645.0,157.0,,,,,,
5.0,,,,538.0,55.0,,69.0,,77.0,84.0,,599.0,127.0,84.0,,,,,1619.0,,,,,,,,
3.0,,14.0,,538.0,55.0,,,,78.0,84.0,,273.0,127.0,,,,,,1620.0,,,,,,,,
4.0,,,,538.0,55.0,,66.0,,78.0,84.0,,275.0,127.0,617.0,,,,,1621.0,,,,84.0,,,,
210.0,,411.0,,538.0,55.0,,69.0,,78.0,84.0,265.0,580.0,127.0,84.0,,,,,1622.0,,157.0,,,,,157.0,
210.0,,,,538.0,55.0,,62.0,,77.0,,,271.0,127.0,,,,,,1623.0,,,,,,,,
,,,21.0,250.0,54.0,,62.0,,78.0,84.0,265.0,584.0,278.0,84.0,,,,,1624.0,666.0,681.0,,,185.0,,681.0,
,,423.0,223.0,52.0,55.0,,257.0,,78.0,,265.0,599.0,127.0,128.0,,,,,1625.0,,171.0,,,,,720.0,
,,,,538.0,55.0,,72.0,,77.0,82.0,92.0,,127.0,618.0,,,,,1626.0,,,,618.0,699.0,,169.0,
6.0,,391.0,,507.0,53.0,,63.0,,77.0,,,575.0,127.0,,,,,,1627.0,,,,,,,,
4.0,,,,247.0,55.0,,69.0,,78.0,,,273.0,278.0,,,,,,1628.0,,,,,,,157.0,
,,218.0,223.0,537.0,55.0,,259.0,,78.0,,92.0,,127.0,,,,,,1629.0,151.0,675.0,,,701.0,,675.0,
210.0,,,,238.0,55.0,,58.0,,78.0,,,274.0,278.0,,,,,,1630.0,,,,,,,,
377.0,,,,319.0,55.0,,63.0,,78.0,,,587.0,278.0,,,,,,1631.0,,,,,,,,
210.0,,,,538.0,55.0,,62.0,,78.0,,,110.0,278.0,,,,,,1632.0,636.0,160.0,,,,,307.0,
7.0,,,,230.0,55.0,,61.0,,78.0,84.0,,,278.0,84.0,,,,,1633.0,,168.0,,,,,332.0,
379.0,,,,235.0,55.0,,72.0,,78.0,,265.0,586.0,278.0,,,,,,1634.0,,,,,,,,
4.0,,,,230.0,55.0,,71.0,,78.0,84.0,,607.0,278.0,84.0,,,,,1635.0,,167.0,,,,,,
4.0,,389.0,,248.0,55.0,,72.0,,78.0,84.0,,327.0,278.0,84.0,,,,,1636.0,,,,,,,157.0,
,,429.0,,538.0,55.0,,66.0,,78.0,,,273.0,127.0,612.0,624.0,,,,1639.0,,164.0,,617.0,,,332.0,
6.0,,,,,55.0,,64.0,,78.0,,,,278.0,,,,,,1640.0,,,,,,,,
4.0,,14.0,,538.0,55.0,,,,78.0,,,106.0,127.0,,,,,,1641.0,140.0,158.0,,176.0,,,161.0,
,,,,538.0,53.0,539.0,66.0,,77.0,,,110.0,127.0,,554.0,,,,1643.0,,,,,,,,
210.0,,392.0,,538.0,55.0,,58.0,,77.0,,,594.0,127.0,,,,,,1644.0,,157.0,,,,,157.0,
0.0,,,222.0,52.0,55.0,,59.0,554.0,,,,,127.0,128.0,,,,,601.0,,,,,,,,
3.0,,,313.0,52.0,55.0,,66.0,,78.0,84.0,92.0,276.0,278.0,129.0,,,,,1645.0,,199.0,,84.0,185.0,,168.0,
,,384.0,,457.0,55.0,,61.0,,78.0,84.0,265.0,268.0,278.0,,,,,,1646.0,,,,,,,,
4.0,,,,247.0,55.0,,62.0,,77.0,264.0,,275.0,278.0,264.0,,,,,1647.0,,,,,,,,
,,,,225.0,55.0,,,,77.0,,,595.0,127.0,,,,,,1648.0,151.0,,,129.0,,,717.0,
,,,,318.0,55.0,,69.0,,78.0,84.0,,589.0,278.0,298.0,,,,,1649.0,,,,,,,,
210.0,,,,526.0,55.0,,66.0,,78.0,,,,278.0,84.0,,,,,1650.0,140.0,157.0,,,184.0,,199.0,
2.0,,,,,,,,,77.0,,,579.0,127.0,84.0,,,,,1651.0,,,,,,,,
210.0,,,,475.0,55.0,,62.0,554.0,78.0,,,275.0,127.0,,622.0,,,,1652.0,,,,,,,,
,,417.0,,538.0,55.0,,62.0,,78.0,,,110.0,127.0,84.0,626.0,,,,1653.0,,,,,,,,
377.0,,,,,53.0,,,,77.0,84.0,,268.0,127.0,138.0,,,,,1654.0,,,,,,,,
5.0,,14.0,,538.0,55.0,,66.0,,78.0,,,,127.0,,,,,,1656.0,140.0,164.0,,,701.0,,164.0,
4.0,,,,249.0,55.0,,61.0,,78.0,,,271.0,127.0,,,,,,1658.0,636.0,,,,,,,
3.0,,428.0,,538.0,55.0,,69.0,,77.0,84.0,,,127.0,615.0,,,,,1659.0,639.0,,,,,,157.0,
3.0,,215.0,223.0,52.0,55.0,,72.0,,78.0,84.0,265.0,604.0,127.0,128.0,,,,,1660.0,,,,,,,,
5.0,,426.0,,230.0,55.0,,68.0,,77.0,84.0,,110.0,278.0,84.0,,,,,1661.0,,,,,,,,
5.0,,,,52.0,55.0,,,,77.0,,,273.0,127.0,128.0,,,,,580.0,,,,,,,,
,,408.0,,538.0,53.0,,69.0,,77.0,,,110.0,127.0,,,,,,1662.0,,,,,,,,
,,,,538.0,55.0,,66.0,548.0,78.0,566.0,,589.0,127.0,617.0,,,,,1663.0,656.0,,,,,,157.0,
,,408.0,,475.0,55.0,,65.0,,77.0,84.0,,269.0,127.0,617.0,,,,,1665.0,,,,,,,,
209.0,,,,226.0,55.0,,,,78.0,84.0,,276.0,278.0,84.0,,,,,1667.0,,157.0,,,698.0,,157.0,
4.0,,,,538.0,55.0,,66.0,,78.0,,,583.0,127.0,,,,,,1668.0,630.0,,,,,,157.0,
,,15.0,,52.0,55.0,,67.0,,78.0,,,272.0,127.0,128.0,,,,,376.0,,,,,,,,
210.0,,,,,,,,547.0,78.0,,,110.0,127.0,,,,,,1669.0,,,,,,,,
,,388.0,,538.0,55.0,,63.0,550.0,78.0,,265.0,578.0,127.0,617.0,,,,,1670.0,,170.0,,685.0,,,202.0,
210.0,,,,,,,,,78.0,,,110.0,278.0,,,,,,1671.0,,,,,,,,
209.0,,,,530.0,55.0,,259.0,,78.0,,266.0,,278.0,84.0,,,,,1672.0,658.0,,,264.0,698.0,,,
,,,,52.0,55.0,,,,78.0,,,273.0,127.0,128.0,,,,,1673.0,,,,,,,,
5.0,,,,,,,,,77.0,84.0,,,127.0,617.0,,,,,1674.0,,,,,,,,
,,,,538.0,55.0,,66.0,,78.0,,,,127.0,84.0,,,,,1675.0,,,,,,,202.0,
,,,,449.0,54.0,,60.0,,78.0,,,,127.0,,,,,,1676.0,,,,,,,196.0,
2.0,,,,52.0,55.0,,66.0,,78.0,84.0,,110.0,127.0,129.0,,,,,1677.0,,,,,,,,
5.0,,14.0,22.0,538.0,55.0,,66.0,,78.0,,,,127.0,281.0,,,,,1678.0,,,,,,,,
,,,,52.0,55.0,,,,78.0,,265.0,273.0,127.0,128.0,,,,,1679.0,,,,,,,,
4.0,,,,237.0,55.0,,,,77.0,84.0,,,127.0,,,,,,1680.0,,,,,,,,
,,,,228.0,55.0,,,,78.0,,,581.0,278.0,,,,,,1681.0,,157.0,,,,,157.0,
4.0,,,,248.0,55.0,,66.0,,77.0,84.0,265.0,273.0,278.0,,,,,,1682.0,,,,,,,,
,,,,538.0,55.0,,,,78.0,84.0,,110.0,127.0,618.0,,,,,1683.0,643.0,157.0,,618.0,699.0,,201.0,
,,,,538.0,55.0,,64.0,,78.0,,,,127.0,128.0,,,,,1684.0,,,,,,,,
,,,,,,,,,78.0,84.0,,,278.0,84.0,,,,,1685.0,648.0,157.0,,,,,157.0,
,,,,246.0,55.0,,63.0,,78.0,84.0,,110.0,127.0,,,,,,1686.0,151.0,166.0,,129.0,192.0,,164.0,
4.0,,14.0,22.0,538.0,54.0,,68.0,,78.0,,,,127.0,617.0,,,,,1687.0,667.0,170.0,,178.0,694.0,,202.0,
4.0,,,,495.0,55.0,,62.0,,78.0,84.0,,268.0,278.0,620.0,,,,,1691.0,,157.0,,,,,157.0,
3.0,,407.0,,52.0,55.0,,65.0,,77.0,,,274.0,127.0,,,,,,1692.0,52.0,294.0,,,,,307.0,
6.0,,14.0,22.0,315.0,55.0,,72.0,,78.0,,93.0,,127.0,176.0,,,,,1693.0,151.0,170.0,,176.0,192.0,,202.0,
,,,,52.0,55.0,,72.0,,77.0,84.0,,273.0,127.0,614.0,,,,,1694.0,,,,,,,,
209.0,,392.0,435.0,52.0,55.0,,66.0,,78.0,84.0,,273.0,278.0,,,,,,1695.0,,,,,,,196.0,
,,,,240.0,55.0,,72.0,,78.0,,574.0,110.0,278.0,,,,,,1696.0,,,,,,,,
4.0,,392.0,,538.0,54.0,,,,77.0,,92.0,,127.0,176.0,,,,,1697.0,643.0,168.0,,,,,166.0,
,,14.0,,538.0,54.0,,66.0,,77.0,,,327.0,127.0,617.0,,,,,1698.0,641.0,,,178.0,691.0,,,
3.0,,419.0,23.0,246.0,55.0,,64.0,,78.0,84.0,,110.0,127.0,,,,,,1699.0,,157.0,,,,,,
210.0,,14.0,433.0,538.0,55.0,,,,78.0,,,,127.0,,,,,,1701.0,,158.0,,179.0,,,197.0,
376.0,,425.0,21.0,538.0,55.0,,72.0,,77.0,178.0,,,127.0,617.0,,,,,1702.0,,,,,,,,
,,388.0,,240.0,55.0,,66.0,325.0,78.0,84.0,265.0,110.0,127.0,84.0,,,,,1703.0,652.0,,,,,,,727.0
,,,,247.0,55.0,,,,77.0,,,,278.0,,,,,,1704.0,646.0,157.0,,,,,157.0,
6.0,,,,494.0,55.0,,64.0,,77.0,,,267.0,278.0,,,,,,1706.0,,,,,,,,
,,408.0,,538.0,55.0,,69.0,,77.0,84.0,,273.0,127.0,617.0,,,,,1707.0,,,,,,,,
,,388.0,,538.0,53.0,,69.0,,78.0,,,,127.0,617.0,,,,,1708.0,151.0,166.0,,133.0,189.0,,202.0,
210.0,,,,314.0,55.0,,65.0,,78.0,,,110.0,127.0,,,,,,1709.0,,157.0,,,,,157.0,
,,,,538.0,55.0,,,,77.0,,,273.0,127.0,84.0,,,,,1710.0,,,,84.0,,,,
,,13.0,22.0,538.0,55.0,,,,77.0,84.0,,594.0,127.0,84.0,,,,,1711.0,538.0,157.0,,84.0,,,723.0,
,,,,538.0,55.0,,63.0,,77.0,,,273.0,127.0,,,,,,1712.0,,,,,,,,
,,,,449.0,54.0,,65.0,,78.0,,,584.0,127.0,,,,,,1713.0,,157.0,,,,,157.0,
,,,,,,,,554.0,78.0,,,268.0,127.0,,625.0,,,,1714.0,,,,,,,,
4.0,,,,229.0,55.0,,66.0,,77.0,,,586.0,278.0,84.0,,,,,1715.0,,,,,,,,
4.0,,,,,,,,,77.0,84.0,,274.0,127.0,84.0,,,,,1716.0,,,,,,,,
,,392.0,22.0,538.0,55.0,,66.0,,77.0,,,110.0,127.0,,624.0,,,,1717.0,663.0,679.0,,84.0,,,195.0,
,,18.0,,538.0,55.0,,66.0,,78.0,,,,127.0,283.0,,,,,1718.0,,,,,,,,
,,,,538.0,55.0,,257.0,,78.0,,100.0,,127.0,,,,,,1719.0,151.0,,,129.0,695.0,,332.0,
,,216.0,22.0,246.0,55.0,,60.0,,78.0,84.0,,273.0,127.0,612.0,,,,,1720.0,,,,,,,,
210.0,,398.0,,538.0,55.0,,58.0,,78.0,563.0,,598.0,127.0,84.0,,,,,1721.0,,,,,,,,
6.0,,392.0,,538.0,55.0,,65.0,,77.0,,265.0,110.0,127.0,,,,,,1722.0,,,,,,,,
4.0,,,,538.0,53.0,,69.0,,,,,275.0,127.0,,,,,,1723.0,,,,,,,,
,,18.0,,538.0,55.0,,58.0,,77.0,298.0,,273.0,127.0,618.0,,,,,1724.0,643.0,676.0,,,,,675.0,
6.0,,14.0,,497.0,55.0,,65.0,,77.0,84.0,266.0,276.0,278.0,,,,,,1725.0,,,,84.0,,,725.0,
5.0,,14.0,22.0,538.0,55.0,,66.0,,78.0,,,,127.0,,,,,,1726.0,140.0,166.0,,176.0,192.0,,199.0,
210.0,,14.0,22.0,229.0,55.0,,65.0,,78.0,,,110.0,127.0,,,,,,1727.0,,166.0,,129.0,302.0,,164.0,
,,15.0,22.0,52.0,55.0,,257.0,,78.0,84.0,,,127.0,133.0,,,,,420.0,,,,,,,,
4.0,,,,519.0,55.0,,62.0,,77.0,,574.0,275.0,278.0,,,,,,1728.0,,,,,,,,
6.0,,,,247.0,55.0,,64.0,,78.0,84.0,100.0,599.0,278.0,,,,,,1729.0,,,,,,,,
,,,,538.0,55.0,,66.0,,78.0,,265.0,579.0,278.0,84.0,,,,,1730.0,651.0,,,84.0,,,310.0,
2.0,,393.0,,527.0,55.0,,71.0,,78.0,84.0,,110.0,127.0,134.0,,,,,1731.0,,,,,,,,
6.0,,,,247.0,55.0,,64.0,,77.0,,,,278.0,,,,,,1732.0,,,,,,,,
1.0,,14.0,,315.0,55.0,,67.0,,78.0,,92.0,,127.0,138.0,,,,,1733.0,151.0,171.0,,129.0,,,717.0,
5.0,,408.0,,538.0,53.0,,66.0,,77.0,,,587.0,127.0,,,,,,1735.0,,,,,,,,
5.0,,394.0,,538.0,55.0,,69.0,,77.0,84.0,265.0,110.0,127.0,617.0,,,,,1736.0,,164.0,,,,,,
,,,,538.0,55.0,,61.0,,78.0,,,,127.0,,,,,,1737.0,,,,,,,,
,,,,52.0,55.0,,,,78.0,84.0,265.0,110.0,127.0,128.0,,,,,475.0,,,,,,,,
4.0,,14.0,,537.0,55.0,,60.0,,78.0,84.0,265.0,576.0,127.0,138.0,,,,,1738.0,644.0,172.0,,,184.0,,162.0,
,,,,,,,,,77.0,84.0,265.0,580.0,127.0,134.0,,,,,1739.0,659.0,,682.0,,,710.0,,
,,,,,,,,,78.0,84.0,,273.0,127.0,128.0,,,,,1740.0,,,,,,,,
,,,,538.0,55.0,,,,77.0,,,,,617.0,,,,,1741.0,,,,,,,,
5.0,,426.0,,248.0,55.0,540.0,66.0,,78.0,,265.0,267.0,278.0,620.0,,,,,1742.0,230.0,170.0,,264.0,698.0,,202.0,
4.0,,418.0,,247.0,55.0,,,,77.0,,,604.0,278.0,,,,,,1743.0,,,,,,,,
,,15.0,223.0,52.0,55.0,541.0,259.0,,78.0,84.0,,,278.0,129.0,,,,,1744.0,670.0,171.0,,,,,202.0,
210.0,,216.0,,536.0,55.0,,58.0,,78.0,,,606.0,278.0,,,,,,1745.0,653.0,,,,189.0,,310.0,
210.0,,429.0,,538.0,55.0,,62.0,546.0,78.0,,,271.0,126.0,,,,,,1746.0,247.0,157.0,,,,,157.0,
4.0,,,,,,,,552.0,78.0,,,,127.0,284.0,,,,,1747.0,,,,,,,,
210.0,,,,247.0,55.0,,63.0,,78.0,84.0,,591.0,278.0,84.0,,,,,1748.0,,157.0,,84.0,,,723.0,
4.0,,,,,55.0,,61.0,,77.0,,265.0,586.0,278.0,84.0,,,,,1749.0,,,,,,,,
,,,432.0,538.0,55.0,,68.0,,77.0,,,,127.0,176.0,,,,,1750.0,,,,,,,,
5.0,,384.0,,237.0,55.0,,61.0,,77.0,,,268.0,278.0,84.0,,,,,1751.0,,,,,,,,
3.0,,395.0,,538.0,55.0,,71.0,,77.0,,,273.0,127.0,,,,,,1752.0,,,,,,,,
,,,,538.0,55.0,,66.0,,77.0,,,,127.0,,,,,,1753.0,,162.0,,84.0,193.0,,723.0,
5.0,,,,,,,,,77.0,,,273.0,127.0,,,,,,1754.0,,,,,,,,
4.0,,394.0,,,53.0,,69.0,,77.0,84.0,101.0,268.0,127.0,84.0,,,,,1755.0,,,,84.0,193.0,,,
210.0,,,,228.0,55.0,,62.0,,78.0,,,277.0,278.0,,,,,,1756.0,,157.0,,,,,157.0,
,,,,538.0,55.0,,66.0,,78.0,,,601.0,127.0,,,,,,1757.0,,,,,,,,
,,18.0,,,53.0,,,,78.0,84.0,265.0,267.0,278.0,84.0,,,,,1759.0,,,,,,,,
,,14.0,22.0,442.0,55.0,,65.0,,78.0,,92.0,,127.0,176.0,,,,,1760.0,,,,,,,,
5.0,,420.0,22.0,538.0,55.0,,66.0,,78.0,84.0,,110.0,127.0,609.0,,,,,1761.0,,,,609.0,,,,
,,,,,55.0,,68.0,,77.0,,,110.0,127.0,,,,,,1762.0,,,,,,,,
,,218.0,21.0,52.0,55.0,,63.0,,78.0,84.0,,576.0,127.0,128.0,,,,,1763.0,,,,,,,,
,,216.0,,247.0,55.0,,62.0,,78.0,84.0,265.0,,278.0,84.0,,,,,1764.0,518.0,,,84.0,,,,
,,,,538.0,55.0,,66.0,,78.0,,,588.0,127.0,,,,,,1765.0,,,,,,,,
209.0,,,,52.0,53.0,,61.0,,77.0,,,274.0,278.0,,,,,,1766.0,,157.0,,,,,157.0,
6.0,,392.0,,240.0,55.0,,69.0,325.0,78.0,84.0,265.0,110.0,127.0,129.0,,,,,1767.0,,,,,,,,
0.0,,15.0,,52.0,55.0,,67.0,,78.0,84.0,,327.0,127.0,129.0,,,,,414.0,,,,,,,,
4.0,,14.0,438.0,538.0,55.0,,71.0,,77.0,84.0,265.0,588.0,127.0,617.0,,,,,1768.0,,,,,,,,
,,,,538.0,53.0,,,,77.0,,,,127.0,176.0,,,,,1769.0,,,,,,,157.0,
,,,,243.0,55.0,,259.0,,78.0,,,,278.0,,,,,,1770.0,140.0,200.0,,84.0,701.0,,725.0,
2.0,,14.0,,538.0,54.0,,59.0,,78.0,84.0,,584.0,127.0,84.0,,,,,1771.0,,157.0,,84.0,,,157.0,
7.0,,425.0,,538.0,55.0,,63.0,,77.0,,,110.0,127.0,617.0,,,,,1772.0,643.0,166.0,,,691.0,,165.0,
1.0,,394.0,435.0,228.0,54.0,,66.0,,77.0,,,273.0,127.0,,,,,,1773.0,228.0,,,,,,,
,,,,,53.0,,,,77.0,,,275.0,127.0,176.0,,,,,1774.0,,,,,,,,
,,,,,,,,,77.0,,,267.0,278.0,,,,,,1775.0,651.0,,683.0,,,,,683.0
,,,,52.0,55.0,,58.0,,78.0,,,,127.0,,,,,,1776.0,,,,283.0,,,,
,,14.0,,247.0,55.0,,67.0,,78.0,,,110.0,127.0,,,,,,1777.0,,,,296.0,,,,
2.0,,14.0,431.0,52.0,55.0,541.0,72.0,,78.0,,,110.0,127.0,129.0,,,,,1778.0,670.0,157.0,,176.0,193.0,,169.0,
,,429.0,,538.0,55.0,,72.0,,77.0,,,,127.0,,,,,,1779.0,,166.0,,617.0,193.0,,170.0,
4.0,,,,513.0,55.0,,61.0,,78.0,,,275.0,278.0,,,,,,1781.0,,157.0,,,,,157.0,
5.0,,,,538.0,55.0,,66.0,,78.0,,,275.0,127.0,,,,,,1782.0,,,,,,,,
5.0,,413.0,,530.0,55.0,,61.0,,78.0,264.0,265.0,,278.0,264.0,,,,,1783.0,658.0,,,,,,,
,,14.0,,537.0,55.0,,64.0,,78.0,,,,127.0,129.0,,,,,1784.0,151.0,,,129.0,,711.0,678.0,
377.0,,,,,,,,,77.0,,,110.0,126.0,,,,,,1785.0,,,,,,,,
5.0,,15.0,,248.0,55.0,,66.0,,78.0,84.0,,273.0,278.0,84.0,,,,,1786.0,,,,,,,,
,,,,537.0,55.0,,64.0,,78.0,,,582.0,127.0,,,,,,1788.0,642.0,158.0,,176.0,184.0,,725.0,
,,,,538.0,55.0,,,,78.0,84.0,,268.0,127.0,617.0,,,,,1789.0,647.0,,,,,,,
4.0,,,,,,,,,77.0,,,581.0,127.0,,,,,,1790.0,,,,,,,,
,,422.0,438.0,538.0,54.0,,,,77.0,84.0,265.0,273.0,127.0,617.0,623.0,,,,1791.0,,,,,,,,
5.0,,14.0,,538.0,55.0,,66.0,,78.0,,,,127.0,612.0,,,,,1792.0,,164.0,,617.0,,,202.0,
7.0,,415.0,,246.0,55.0,,72.0,,78.0,84.0,,273.0,127.0,281.0,,,,,1794.0,,162.0,,,,,197.0,
209.0,,,,538.0,55.0,,,,78.0,84.0,101.0,110.0,127.0,,,,,,1796.0,,,,,,,,
1.0,,14.0,223.0,537.0,55.0,,67.0,,78.0,,100.0,,127.0,138.0,,,,,1798.0,151.0,673.0,,,,711.0,672.0,
,,408.0,,538.0,55.0,,66.0,,77.0,84.0,,268.0,127.0,,,,,,1799.0,,,,,,,,
210.0,,426.0,438.0,538.0,55.0,,68.0,,78.0,563.0,265.0,588.0,127.0,84.0,621.0,,,,1800.0,,,,84.0,,,199.0,
,,424.0,,228.0,55.0,,72.0,,77.0,,,110.0,127.0,128.0,,,,,1801.0,,679.0,,,,,721.0,
,,412.0,,538.0,55.0,,66.0,,78.0,298.0,265.0,581.0,127.0,616.0,,,,,1804.0,,,,,,,169.0,
,,,,538.0,55.0,,72.0,,77.0,,,,127.0,176.0,,,,,1805.0,,,,,,,,
,,14.0,,538.0,55.0,,68.0,,77.0,,,,127.0,617.0,,,,,1806.0,538.0,157.0,,,,,157.0,
4.0,,14.0,,487.0,55.0,,62.0,,78.0,84.0,265.0,273.0,127.0,84.0,,,,,1807.0,668.0,168.0,,,693.0,,202.0,
6.0,,,,538.0,55.0,,65.0,,78.0,,,324.0,127.0,,,,,,1809.0,,,,,,,,
,,408.0,,538.0,55.0,,71.0,,78.0,,,,127.0,,,,,,1810.0,,,,84.0,,,157.0,
,,18.0,438.0,538.0,55.0,,66.0,,78.0,,,327.0,127.0,,,,,,1811.0,,200.0,,,,,199.0,
5.0,,,,525.0,55.0,,61.0,,77.0,264.0,,581.0,278.0,264.0,,,,,1812.0,,,,,,,,
1.0,,393.0,223.0,481.0,55.0,,64.0,,78.0,84.0,,273.0,127.0,134.0,,,,,1814.0,,,,,,,,
6.0,,,,228.0,55.0,,,,78.0,,,268.0,278.0,,,,,,1815.0,,,,,,,,
,,402.0,,538.0,55.0,,,,78.0,84.0,265.0,585.0,127.0,84.0,,,,,1816.0,,,,,,,,
,,,,232.0,55.0,,62.0,,78.0,84.0,,273.0,127.0,609.0,,,,,1818.0,636.0,164.0,,84.0,,,310.0,
,,417.0,,538.0,55.0,,62.0,,78.0,,,580.0,127.0,,,,,,1819.0,,,,,,,,
,,14.0,,229.0,55.0,,64.0,,78.0,84.0,265.0,272.0,278.0,84.0,,,,,1820.0,,,,84.0,,,157.0,
,,,,482.0,55.0,,69.0,,77.0,,,273.0,127.0,,,,,,1821.0,,,,,,,,
,,395.0,,538.0,55.0,,66.0,,77.0,,92.0,106.0,127.0,,,,,,1822.0,,,,,,,,
4.0,,,,538.0,55.0,,66.0,,78.0,84.0,,273.0,127.0,617.0,,,,,1823.0,,,,,,,,
5.0,,,,247.0,55.0,,,,77.0,,,276.0,127.0,84.0,,,,,1824.0,,,,,,,,
,,,22.0,520.0,55.0,,60.0,,78.0,,100.0,,127.0,617.0,,,,,1825.0,538.0,170.0,,,193.0,,168.0,
5.0,,400.0,,538.0,55.0,,65.0,,78.0,,,269.0,127.0,617.0,,,,,1826.0,,157.0,,,,,199.0,
,,,,,,,,,77.0,84.0,265.0,110.0,127.0,84.0,,,,,1827.0,,,,,,,,
6.0,,14.0,,237.0,55.0,,66.0,,78.0,84.0,,110.0,127.0,84.0,,,,,1828.0,230.0,160.0,,684.0,691.0,,,
3.0,,392.0,22.0,228.0,55.0,,72.0,,78.0,,92.0,,278.0,609.0,,,,,1829.0,451.0,169.0,,84.0,,,171.0,
210.0,,14.0,,536.0,55.0,,72.0,,78.0,84.0,265.0,272.0,278.0,298.0,,,,,1830.0,,,,,,,,
377.0,,426.0,,538.0,55.0,,68.0,,78.0,84.0,265.0,578.0,127.0,617.0,,,,,1832.0,,,,,,,,
,,,,538.0,55.0,,61.0,,78.0,84.0,,,127.0,,,,,,1833.0,,,,,,,,
5.0,,,433.0,538.0,55.0,,66.0,,77.0,84.0,265.0,273.0,127.0,617.0,,,,,1835.0,,,,,,,,
,,390.0,21.0,315.0,55.0,,257.0,,78.0,,92.0,,127.0,138.0,,,,,1837.0,151.0,674.0,,177.0,697.0,707.0,717.0,
5.0,,408.0,,538.0,55.0,,67.0,,77.0,84.0,,273.0,127.0,617.0,,,,,1839.0,,,,,,,,
377.0,,,,,55.0,,71.0,,78.0,84.0,101.0,110.0,127.0,84.0,,,,,1840.0,,,,,,,,
5.0,,,,318.0,55.0,,62.0,,77.0,,,110.0,278.0,,,,,,1841.0,,,,,,,,
5.0,,422.0,,538.0,53.0,,69.0,,78.0,,,267.0,127.0,,,,,,1842.0,,,,,,,,
,,217.0,,508.0,55.0,,72.0,,78.0,,,,127.0,608.0,,,,,1843.0,,,,,,,,
210.0,,215.0,21.0,52.0,55.0,,63.0,,78.0,84.0,,576.0,127.0,128.0,,,,,1844.0,,,,,,,,
,,,,508.0,55.0,,64.0,,78.0,84.0,265.0,110.0,127.0,608.0,,,,,1845.0,538.0,166.0,,617.0,,,725.0,
,,,,52.0,54.0,,,,78.0,,,267.0,127.0,128.0,,,,,517.0,,,,,,,,
,,,,538.0,55.0,,61.0,,77.0,,,,127.0,,,,,,1846.0,,162.0,,176.0,185.0,,165.0,
,,,,,,,,,78.0,,265.0,,127.0,617.0,,,,,1847.0,,,,,,,,
5.0,,,,237.0,55.0,,,,77.0,,,600.0,278.0,,,,,,1848.0,,,,,,,,
,,,,,,,,,77.0,84.0,,273.0,127.0,,,,,,1849.0,,,,,,,,
,,,,531.0,55.0,,72.0,,78.0,84.0,265.0,592.0,278.0,84.0,,,,,1850.0,,,,,,,,
4.0,,400.0,,538.0,55.0,,66.0,,78.0,,,587.0,127.0,,,,,,1851.0,,,,,,,,
209.0,,,,248.0,55.0,,61.0,,77.0,,,275.0,127.0,128.0,,,,,1853.0,,200.0,,84.0,,,724.0,
7.0,,,,538.0,55.0,,65.0,,78.0,,,,127.0,,,,,,1854.0,,157.0,,,,,157.0,
,,,,,,,,,77.0,84.0,,276.0,278.0,84.0,,,,,1855.0,,,,,,,,
,,,,538.0,53.0,,63.0,,,,,,127.0,617.0,,,,,1856.0,,,,,,,,
4.0,,430.0,,536.0,55.0,,62.0,,78.0,264.0,,,278.0,264.0,,,,,1857.0,,,,,,,,
,,,,248.0,55.0,,69.0,,78.0,84.0,,,278.0,298.0,,,,,1859.0,536.0,,,,,,201.0,
5.0,,,,538.0,53.0,,66.0,,78.0,,94.0,,127.0,176.0,,,,,1860.0,,,,,,,,
3.0,,14.0,,538.0,55.0,,69.0,,78.0,84.0,265.0,267.0,127.0,84.0,,,,,1861.0,,,,84.0,,,723.0,
4.0,,,,526.0,55.0,,65.0,,78.0,,,273.0,278.0,,,,,,1862.0,,,,,,,,
,,417.0,,538.0,55.0,,,,78.0,568.0,571.0,,127.0,176.0,,,,,1863.0,,,,176.0,690.0,,169.0,
5.0,,,,538.0,55.0,,72.0,325.0,78.0,,,268.0,127.0,617.0,626.0,,,,1864.0,,,,,,,,
,,,,538.0,55.0,,69.0,,77.0,,,,127.0,129.0,,,,,1865.0,,,,,,,157.0,
