x1,x2
1761,1597
1781,1472
1808,1720
1874,1449
1036,981
1309,1373
1712,1024
1857,1850
1530,1516
1669,1509
1839,1612
1798,1533
1393,1864
1470,1768
1746,1185
961,1688
1280,1153
1570,1029
1608,980
1390,1230
1888,1874
1691,1067
1618,1540
1591,1373
1585,1123
1120,1404
1868,1083
1481,1633
1377,913
1801,976
1589,1107
1590,1612
1628,1635
1768,1860
980,925
1695,1549
1446,948
1488,953
1659,1048
363,1506
1735,1612
1528,1608
1020,1309
1554,916
1113,1464
1833,1791
1768,1431
1250,1799
1899,1426
1839,1420
1266,1564
1509,1608
1833,1117
1129,1413
1848,1277
1888,1153
1851,1376
927,1611
1597,1621
964,1469
1800,1886
1347,1396
1720,596
1559,1665
1520,1622
1507,1041
1902,1736
1048,1416
1621,1791
1288,1622
1479,1100
921,1669
1199,1302
1269,1600
1239,980
1665,1714
1238,1809
946,1083
1810,1341
1272,1723
1667,1089
1212,1372
1367,946
1833,1271
951,1511
1290,1754
1627,1890
1380,1336
1729,1277
1845,1006
1475,1715
1192,1583
1746,1230
1448,1279
1717,1598
1211,1431
1117,1124
1867,1242
953,1336
1613,997
1522,1205
1449,1017
1902,1393
1191,1101
1831,1041
1380,1600
1707,1879
1578,1345
1799,1572
1329,1902
1522,1683
1864,1559
1602,1142
1322,1438
1172,1107
1130,1804
1604,1389
1625,1549
1180,1483
1185,1810
1768,1811
1736,1723
1169,1624
1614,1480
1352,1685
1121,1847
1358,428
1521,1702
1378,1892
1229,1100
1769,1612
906,966
1783,1051
1341,1078
1806,1593
1619,1126
1768,1280
1205,1520
1092,925
1055,1544
1771,1112
1673,915
1668,1584
1335,1810
1435,1569
1413,1636
1006,1449
1757,1752
1135,1146
1479,1636
1470,1256
1833,1632
1082,1227
1472,1127
1302,1603
1347,1292
637,968
1864,999
1899,1292
1750,1467
1835,1867
1142,1574
1075,1644
1004,1877
1888,1323
1663,1535
1643,1612
1484,1874
967,1614
1123,1501
1595,896
1413,1583
1770,1529
1804,1886
1473,1630
1563,1799
1125,960
1714,1663
946,1370
1828,1871
1444,1159
1175,1891
1894,1406
947,1813
1647,1587
1437,1909
1732,1828
1289,1613
1764,1350
1829,1064
952,1799
1247,1604
1619,1352
1146,1610
1827,1437
1810,1730
1689,1789
1663,1079
1250,1524
1054,1827
1669,1302
1675,925
1612,1230
1390,1663
1584,1376
1340,1810
1591,1277
1608,1117
1184,1746
1791,967
1285,1399
1857,1448
1435,978
898,1166
1871,1729
919,1871
1580,1663
1479,1720
1102,1783
1833,1340
1532,1746
1566,1814
1405,1544
1429,1273
1315,1841
1009,1790
1827,1620
1179,517
901,1880
1425,1844
1622,1399
1530,1737
994,1473
1516,1804
1214,1006
1048,1609
903,1186
957,1438
1388,1707
1754,1388
1709,1189
1825,1593
1867,1532
1191,1107
1591,896
637,376
1149,1185
1459,1381
1302,1612
1683,1006
1449,1833
1636,1235
917,957
1405,1509
953,1553
1050,1328
1391,1557
1125,1842
1059,1799
1128,1557
1900,1063
1707,1409
1480,1305
1796,1456
1160,1488
1476,1670
1079,1612
1220,1367
946,1352
933,1742
1352,1793
1139,1709
1267,1644
1083,1757
1250,1456
1620,1107
1027,1627
1669,1026
1884,1315
1427,994
1547,1665
1112,1653
960,1707
1324,917
1833,1620
1320,651
1361,1117
963,1371
1608,1528
941,1628
1668,1849
1632,1730
1886,1211
1273,1725
1551,1172
1358,1545
1620,1153
1621,1146
1592,1423
1707,1809
1555,1360
1404,1475
1315,1647
1017,1584
1298,1158
985,1634
906,1688
1293,1250
1115,1628
934,1302
1522,1868
1783,1907
1032,1066
1613,1765
992,1333
1146,1076
1488,1816
953,1688
1087,1505
1491,1335
1706,1227
1786,1324
1584,1595
1211,960
1595,954
1694,1374
1484,1331
1729,1582
991,1846
1108,1894
1853,1844
995,1447
1251,1555
1483,1535
517,1512
1719,1088
1269,1557
1589,1199
1376,1800
1655,1611
1172,1559
1159,1246
1861,1023
1376,1078
1491,1352
980,1377
944,1338
1014,1508
1799,925
1132,1271
953,1271
1691,1019
1242,1524
1153,1330
1272,967
1832,1488
1881,1658
1054,1608
1650,1830
1584,1447
1171,1486
982,1522
1715,957
1086,1809
1001,1767
1718,1126
985,1840
1332,1565
960,1804
1291,1750
1357,1338
924,1188
1017,1804
1117,1621
1842,1219
1729,1204
1107,1149
1897,1761
1107,1598
1048,1554
1172,999
1568,1733
1488,1198
1906,940
1522,1390
1358,1543
1307,1511
1547,1721
1484,1845
1807,1781
1287,1888
1824,1277
969,1871
1399,983
999,1079
1772,1420
940,1472
905,1001
993,1539
1335,1172
1410,1421
1617,1390
1309,1820
1243,1399
1324,1742
1743,1645
1191,1707
1086,1060
1517,1813
1211,1584
1366,1591
1019,1129
1375,1669
1349,606
1135,1867
1214,1359
1621,1888
1391,1352
1705,928
1086,1632
916,1864
1279,1229
1267,1723
1813,1646
1878,930
896,1081
1356,1910
1048,1519
1126,1827
1680,1715
951,1702
1717,1861
1580,1359
1320,483
1068,1163
1130,1163
1513,1175
1582,1828
1902,1800
1720,1587
1865,1440
1267,1612
1637,1604
1472,1444
1752,1539
1683,1849
1107,1736
1589,1399
1605,1746
956,1499
1334,1603
1816,1483
1688,1004
925,1590
1616,483
1768,1722
1250,1126
1786,1382
1911,1077
1313,1237
1488,1271
1591,1158
1672,1869
1448,994
1361,1843
1021,1423
954,1014
1709,1139
1153,1610
1720,1716
483,1277
1877,1688
1610,1833
929,1838
1551,1205
1324,1582
1669,1243
1364,1435
1492,994
1467,1431
1620,1881
1516,1623
1264,1725
966,1302
1475,1235
1026,1149
1835,1554
1238,1888
1331,1447
1841,1309
1842,1535
1040,1736
916,1614
1312,1563
1086,1199
1180,1280
1789,1456
1622,1128
1588,908
1404,1322
1537,1440
1375,1799
1614,1675
1757,1214
1108,1102
1378,963
1548,1186
1269,1799
1833,1598
651,1679
1456,1380
1813,1047
1737,946
1277,1462
1882,1080
1859,1432
1409,1199
1190,957
1660,1068
1330,1821
1600,1269
993,1597
1148,1235
1085,1317
1806,970
1663,1557
1032,984
947,1132
1302,1117
1754,1800
1448,1426
1104,1432
1539,1839
1359,1793
1767,1616
1006,1530
1067,1587
1004,1092
1554,1621
1447,1377
1613,1059
1216,1363
1076,1689
988,1345
1811,1835
1613,1172
1322,1592
984,1820
517,376
1773,1318
1135,1888
1906,1338
1447,1861
1377,1835
967,1484
1373,1347
1768,1861
1179,1122
1702,1440
916,1523
1306,1169
1003,1637
1130,1809
1175,1861
1006,1289
1052,913
1344,1623
1447,1509
1839,1603
1888,1390
1677,1574
1438,1277
1598,1712
1507,1876
957,1192
1683,921
1652,1214
1423,975
1132,1480
1897,1818
1589,1163
1868,1470
1559,1334
1597,1128
1109,1624
1752,1689
924,1525
1201,1483
483,1492
1605,1238
1072,1847
1867,1377
1432,1413
1025,1487
1273,1143
1285,1447
1352,1644
1519,526
1174,1687
1716,1392
1126,1488
940,1338
1315,957
606,1314
1250,1902
1017,1816
1800,1054
1824,1204
1039,959
1601,901
1623,1340
1735,1449
1798,1319
1004,1198
1390,1370
1827,925
1078,1757
1584,1877
1450,990
1530,1076
1818,1569
1675,1804
1835,1329
1456,1604
1858,1440
1800,1480
1665,1149
1782,967
1903,1432
1598,982
1021,1596
981,1448
993,1199
1067,1462
1689,1523
1437,1911
1714,1730
1214,1480
1175,1768
1287,1370
1622,1513
1127,1366
1190,1636
926,1782
1839,982
1480,1774
1160,1361
651,363
1661,1894
971,1495
1281,1824
1553,1791
1685,1447
1006,959
1819,1329
1868,1456
987,1177
1730,1644
1358,1744
1827,1622
1485,1509
1009,1583
1238,1146
1835,1269
1583,1576
1563,1409
1198,1644
1376,1816
517,348
1020,1166
1366,1188
947,1823
1184,1198
1800,1153
992,1097
1243,927
1876,1472
1584,993
1110,993
995,1431
1068,999
1273,1099
1823,947
1469,1739
1214,1813
1488,1409
1322,1192
1559,1741
1380,916
1685,1753
1426,1682
1652,1184
917,1282
1882,353
1898,1604
1389,1135
1359,959
1315,1611
1185,1622
1472,1072
1861,1205
1351,1800
1175,1029
366,348
1219,1879
1126,1604
957,1082
1584,1570
1630,1472
1556,1456
1878,1142
1835,1272
1282,896
1425,1549
1685,1377
1868,1580
1335,1483
1637,1795
1674,1519
1603,1613
1250,1376
1823,1267
942,1595
1229,1583
1086,1302
1730,1470
1199,1551
1402,1272
1248,937
1337,1813
908,1593
1032,1018
1117,1163
1128,1420
1006,1665
1512,1660
1590,1570
1026,1554
1530,1199
366,1427
1735,1467
1454,1495
1669,1539
1004,1523
1611,957
1078,1621
1047,1146
1547,1130
1292,975
1714,1867
1104,1475
1823,1376
1402,1663
1705,1866
1146,1075
1557,1750
1844,1794
1815,1139
1787,1232
1637,1746
376,1358
1495,1396
1391,1420
1750,1289
1139,1338
1707,1199
1289,1864
1271,1068
1665,1559
1075,1717
1462,1587
1712,1757
1456,1619
1010,974
1793,1079
1826,1619
1630,1727
1338,1011
1718,916
1557,1800
1819,1076
1193,1838
942,1373
1431,960
1730,1746
1859,1067
1484,993
1833,1370
1153,1761
1547,1605
1128,1724
980,1185
1691,896
1456,1717
1714,1835
1359,1730
1040,1370
1153,1184
1636,1459
1014,1204
1023,1861
1692,1210
580,930
1897,637
1021,1628
1683,1768
1609,1835
1778,637
1786,1347
1886,1024
1911,1863
1516,1256
1636,1479
1325,1555
1804,1376
1509,1590
1768,1339
1070,1876
1714,1340
1636,1381
1827,1823
1327,1600
1363,1216
526,1114
1076,1804
1604,1663
1014,1241
1520,1388
991,1750
1720,637
1399,1563
1015,1192
925,1659
962,1294
1799,1768
1163,1816
1429,968
1507,1504
1712,1339
1195,993
1793,1864
1622,1026
1334,1765
1813,1256
1632,1250
1323,1813
1761,1799
1359,1570
1619,1078
1161,951
1427,1853
1125,1663
1067,1081
1345,1764
1877,1597
1707,1804
1810,1181
1390,1086
1369,1222
1274,1553
1327,1626
1350,1635
1609,1172
1303,1204
1551,1289
953,1205
1886,1375
906,1644
1877,1390
1242,1376
1283,1891
641,1830
1807,1217
1396,1742
1647,1204
1741,1898
1017,1149
1680,1345
1237,1122
1117,1811
1256,1331
1352,1735
1728,989
1789,1810
1830,1235
1770,1472
1800,1849
1185,1752
1849,1547
1220,1537
925,1054
1009,1893
1153,1491
1489,1893
1400,1692
1131,1106
1688,526
1182,1554
1849,1804
1052,1355
1185,1149
1049,1431
1289,1491
1044,1298
1279,1432
981,1899
1794,1357
1227,902
1612,1367
1006,1126
1833,1675
984,1649
1547,1554
1600,1181
1292,1479
1783,898
1180,1663
1796,1256
1420,1195
898,1595
1277,919
1816,1250
1267,1712
1348,1259
1503,1241
1849,1663
1522,1554
942,1893
1906,1634
1376,1405
930,976
1352,1243
1735,1714
1402,1816
1839,916
1141,924
1250,1750
1583,1309
1863,1626
1335,1746
1277,1303
1292,1583
917,1729
1014,1824
1861,1637
1495,984
1804,1211
1886,1621
1580,1388
959,1832
1106,1304
1610,1243
1323,1389
1833,1752
1535,1359
1043,1030
1377,1086
917,1783
1331,1902
1460,925
1868,1551
1338,1225
1488,1810
1661,917
1418,1275
1511,1806
1032,1850
1211,993
1819,1623
1712,1547
1322,1715
1551,1570
1312,1734
1462,1100
1839,1205
1273,1166
1730,1335
1393,1048
1231,1720
1047,1267
1211,1663
1390,966
1447,1153
1851,1182
1106,1348
1598,1741
1423,1636
641,1318
1082,1158
1289,1663
1155,930
1669,1076
1365,925
1243,1621
993,1793
1166,917
1420,1409
1823,934
1835,1608
637,1578
1441,1666
1155,1001
1135,947
1339,1024
1559,1243
1288,1184
1341,1734
1750,921
1508,1638
1602,1882
1600,1339
1100,1596
1891,1813
1740,1645
1485,1637
1574,606
1804,1613
931,1829
1894,984
1329,1735
1312,1398
1243,1182
1810,1391
1059,1532
1205,1250
1019,1680
986,965
1827,1211
1256,906
1516,1793
983,1289
1639,1835
1149,1184
1467,1334
1366,944
908,1360
1611,1583
1819,1352
1553,1029
999,1017
1580,1772
1757,1399
1480,1614
1529,1093
1199,1796
988,1190
1623,1532
1835,1391
1636,981
1663,1269
1205,1898
1835,1124
1245,919
1817,1911
1888,1059
1824,1508
1344,1610
475,366
1304,1785
606,1606
1205,1804
1067,989
1124,1211
1661,1515
928,1676
1566,1671
1420,1391
1159,1355
1851,1639
1293,1707
1006,1793
1241,1850
1271,1707
1099,1018
1742,1108
641,1114
1431,1761
1559,1782
1835,1470
1067,957
517,1095
1451,1243
1608,1255
1589,1864
1287,1238
993,916
566,1320
1449,1341
966,1017
1288,1610
1645,1113
1585,1860
1735,1761
1146,1302
1367,1278
958,1118
897,1782
917,992
1610,1902
1282,954
932,1074
1695,538
903,917
1523,1827
1349,1744
1863,973
1905,1544
1799,1185
1730,1191
1420,897
1714,1243
1258,994
1284,1907
1795,1075
1161,1858
1344,1663
1389,1637
1322,1720
1804,1160
1559,1827
1665,1804
1156,1823
1192,1120
1635,1345
1662,1447
1817,1458
902,1082
1328,1410
1390,1185
1587,1611
1823,1761
1331,1809
1753,1110
1014,1611
1074,1012
1312,1059
1377,993
1399,1006
1589,1833
1256,1040
1341,1370
1345,975
1017,1867
1851,1003
1540,1597
1335,1456
1267,1467
1718,1621
1424,992
1044,1583
1363,1533
1636,1716
1876,924
1110,1730
1281,1820
1768,1470
1126,1613
1132,1078
1359,1483
1286,1583
1888,1613
1576,1587
983,1086
1523,1290
1012,651
1227,1647
1617,1004
1823,1431
1638,483
978,1623
1782,1741
1617,1126
931,1671
1612,1480
1123,1619
1331,1074
1331,1160
1882,936
1416,1076
348,526
1794,1706
1204,1192
1542,1809
1621,1163
1597,1075
1730,907
1160,1039
922,1800
1322,1298
1696,1761
1589,1004
1126,1598
1570,1663
1243,1675
483,637
1331,966
1299,1052
942,1812
1181,1184
1006,1868
901,1892
1902,1608
1750,1603
1813,1497
1327,973
1689,1290
1470,1201
1070,917
1335,1813
1637,1609
1377,1079
1269,1329
1663,921
1842,997
1665,1341
1317,1803
1580,1330
1367,1618
903,992
1126,1048
1549,1671
1516,1835
915,1625
1787,1601
1068,1207
1619,1516
1338,1041
947,1528
1591,1244
1331,1293
1506,1512
1668,1810
1547,1559
1502,1303
1610,1842
1158,1716
906,1609
1898,1791
1181,1827
1060,1479
1859,1227
1540,1909
1555,1678
1376,897
1701,1838
1185,1707
1076,1839
1837,1533
966,1024
1235,1873
1756,1338
1891,978
925,1132
896,1108
1330,1335
1163,1898
1148,1423
1280,1707
1352,1813
1677,637
939,1212
1112,1757
1618,1717
1550,1292
1044,1104
1509,1835
1447,1391
1367,1644
1786,971
1616,637
1650,1510
1110,1242
1750,1185
1888,1659
1323,1617
1542,1662
1888,1068
1522,1116
1661,1820
1149,1078
1376,1391
1483,1465
919,1661
1910,962
1902,1816
1249,1169
1819,1339
1099,1661
1516,1551
1520,1813
1163,1181
1442,1133
1530,1613
1687,951
1214,1864
1730,1609
1849,1772
1036,1862
1893,1871
1086,1833
1028,1886
1849,1399
1789,1335
1165,1758
1219,1101
1846,1883
1599,1761
1115,1257
1615,1698
1480,1721
1888,1796
1800,1864
1730,1662
1732,917
1467,1458
363,483
1339,1424
1078,1181
942,1454
1391,1370
1212,1497
1377,1205
978,1184
1637,1329
1670,1642
1628,1279
1638,1583
948,1543
1449,1028
1886,947
1376,1554
1216,1533
1842,1243
1702,1865
1133,899
1079,1793
1352,1351
934,1827
1335,1737
1617,1375
1399,1610
1303,1021
1470,1029
1827,1250
1736,1557
1488,932
1813,1669
1291,1584
1608,1335
1461,1165
1345,1591
993,1269
1272,1669
1833,1746
961,1505
1427,1300
1250,1663
1377,1149
1809,1714
1554,1891
978,1791
1359,1717
1793,1610
1767,538
1799,1845
1740,1616
353,1844
1115,1019
934,1597
1339,1621
1650,1770
1875,989
1608,1570
1583,1438
1086,1431
1813,1334
1126,1086
1335,1293
1003,906
1837,1493
1227,1872
1289,1804
1714,1605
1604,1247
1376,1827
1737,999
1329,1845
1765,1883
538,1767
1375,1340
389,1681
1132,1849
1219,1199
1613,1761
980,1049
1616,1490
1156,1352
1620,1238
1435,1800
1816,1048
1703,974
1663,1603
1784,1333
992,1363
1641,1003
954,1786
1557,906
1210,1318
1723,1377
1742,1192
1339,1810
1415,1496
1725,1672
1800,1795
1687,1144
1567,1187
517,936
1598,1809
1191,1584
1798,1424
1148,1279
1603,1335
1663,1768
1120,1576
1288,1069
1239,1399
1426,1060
1006,1522
1377,1520
1902,1153
641,1235
483,1113
1668,1288
1613,1340
1583,1381
1800,1590
1070,965
927,1513
1396,1828
1587,1082
1622,1618
1619,959
954,1273
1243,1799
1014,1820
1338,1756
1741,1083
1900,1006
1084,995
999,947
1204,1515
1703,1299
1867,1435
1910,1487
1396,1303
1024,1752
1469,1889
1211,1621
1222,1076
1214,1842
1204,975
1757,1256
1390,1456
1891,1827
1431,1590
1857,1019
1824,989
1361,1107
1426,1298
1737,1613
1327,1150
1454,1032
965,1188
997,1712
1493,1363
1600,1659
1191,980
903,1232
1230,999
1685,1074
1663,1323
1155,1420
1473,1217
1630,1876
1880,1733
1225,1876
1230,1609
1074,1554
1199,1123
1619,1457
1540,1600
1205,1741
1603,1813
1345,1638
1334,1570
1621,1293
1367,1610
1377,1483
1879,1004
1361,1867
1522,1420
1468,963
1243,1135
1288,1352
1829,1478
1230,1793
1314,917
1148,1841
1059,1128
1175,960
1580,1804
1367,1305
1502,942
1649,1215
1107,1619
1294,1671
1379,1292
1130,1750
1714,1380
1052,1428
1163,1480
1223,1183
1888,1483
1238,1712
1714,1554
1080,1358
1614,1075
1211,1530
1714,1256
483,1820
1893,1060
1117,953
978,1331
1308,1472
1355,1709
1402,1826
1280,1868
1804,1597
1352,1637
1261,1032
1644,1572
1163,1132
1103,1725
1862,1009
1718,1663
1509,1613
1509,1827
1289,1024
1334,1807
1622,1632
1734,1668
1447,1669
1272,1551
1554,1209
1636,1404
1824,1454
1321,1521
927,1730
1003,1488
1110,1609
1649,1158
1613,1734
1522,978
1793,1126
483,1396
1426,1479
1228,1355
1123,1272
1902,1551
1114,641
1120,1277
1079,1600
1308,943
1381,1636
1026,1753
1756,1624
1823,1365
1066,1148
1080,1870
1643,1669
1099,1812
1285,1078
966,1714
916,1668
1376,1006
1540,1711
1456,1399
1871,984
1211,1721
1214,1902
1614,1796
1467,1123
1268,1202
1017,1341
1402,1898
1075,1242
981,1502
993,1800
1714,1868
637,1080
1782,1048
968,1217
1437,1662
1399,1619
1600,1724
1125,1879
1675,1609
1245,1742
1643,1078
1123,1305
1426,1691
1844,1334
1133,1024
1282,1475
1862,1872
1086,1886
999,1367
1377,1238
1515,1273
1059,1530
1331,946
1185,1341
976,1358
1714,1344
1335,999
1329,1861
1413,1592
1391,1793
1435,1540
1128,1242
1545,1574
1185,1547
1491,1879
1569,1106
1318,1086
1789,1341
1026,993
1663,1523
1322,1044
637,1871
1583,1462
1199,1351
1271,1722
1488,1868
1036,1680
1842,1589
1190,1148
1746,906
1159,1473
1187,1705
944,1469
1377,1367
1559,1535
1337,1321
596,1233
1763,483
1314,938
1014,1732
526,1278
1293,1557
1833,1768
1866,1806
1903,1635
980,1845
1675,1056
978,1610
1298,1129
1719,1136
1525,1472
1791,1683
1426,1104
1104,1894
366,1080
1695,1318
1336,1898
1835,1685
484,1778
1844,1677
1256,1835
1390,1557
1307,1698
1813,980
1559,1603
1712,1163
1868,1584
1218,1177
1621,978
1070,1531
1370,953
1049,1290
960,1211
1207,1256
1621,1047
917,1081
1115,1148
641,651
1795,1608
1485,1305
1226,1507
1549,1311
1612,1823
1673,1427
1172,968
1350,1019
1318,1606
1757,1390
927,1799
1667,964
1032,1502
1431,1793
897,1449
934,1267
967,1557
1620,1600
1663,1714
925,1752
1173,1608
1782,1563
984,1215
1617,1554
1222,1835
1768,1101
1669,1637
916,1718
1255,1563
927,1589
1609,1842
1241,1338
1610,1721
1407,1730
1251,1705
994,1630
1332,1660
1059,1622
960,916
959,1153
1620,1768
1261,1018
1623,1867
1628,1596
954,1020
1080,1881
1249,1131
1366,1767
1459,1462
1226,1041
1214,1539
1086,1463
1025,1334
1559,997
1600,1717
1715,1691
1662,1584
1717,1256
1318,1549
1305,1163
1416,1879
1358,1155
1344,1491
1148,1715
1716,1404
1109,428
1639,1520
1231,1786
1791,1813
1234,1671
1616,1446
1879,1431
1707,1172
1448,1345
1888,1135
1083,1184
1351,978
1448,1636
1470,1391
1589,1886
1104,1636
1431,1721
1209,1416
1211,952
941,1828
1689,1563
1479,1019
1269,1431
1181,1335
1786,1638
902,1298
1888,1398
1323,1888
1563,1124
1752,1799
1185,1484
1099,1245
1361,1078
1124,1184
1516,1163
1390,906
1376,1130
1563,1420
1753,1047
1557,1047
1420,1377
1399,1623
1339,1752
1339,1886
1575,1761
1480,997
1019,1279
1327,1390
1657,1776
1864,1845
1862,1459
1896,1138
913,1709
1636,1628
1547,1449
1782,1842
1610,1652
1604,1542
1373,1495
1890,1627
1689,1380
1406,1108
1841,1204
1630,1106
1835,1750
1243,1791
1245,1282
1585,1441
1591,1691
1280,1126
1721,1589
1338,1745
1355,1504
1488,983
1714,1522
1191,1613
1879,1024
1330,1768
953,1898
1352,1271
1692,1881
1750,1523
1754,1209
1479,1682
1011,1469
1632,1683
1712,960
1668,966
954,1373
898,1277
993,1559
1323,1377
978,1750
1842,1861
1267,1447
1441,1544
1475,1100
978,1351
1482,1529
1872,1728
1081,898
1535,1029
1415,1259
1239,1047
1566,1343
1613,1620
1343,1217
1835,1003
1288,1736
982,932
1042,1686
935,1781
1737,1198
1033,1687
1591,1227
1288,1714
1685,1551
1695,948
1495,971
1580,1335
1867,1600
1290,1622
1376,1390
896,1783
1126,1617
1734,993
1621,967
1271,1480
1507,1847
1663,1289
1632,1796
1554,1074
908,900
1111,1030
1129,1587
1652,1795
1729,1021
1509,1768
1662,1285
1214,1663
1175,934
916,1809
1590,1440
929,1505
1075,1513
1139,1703
1612,1123
1589,1617
1160,1377
1820,1166
1024,1501
1714,1367
1019,902
1250,1198
1677,1744
1585,1431
946,966
1020,1245
1606,651
1250,1352
1551,1447
1242,1795
1312,1110
538,1179
1438,1067
1753,1377
1351,1662
1349,1743
1794,1844
428,1446
1019,1691
1675,1613
1338,1869
961,1197
1393,1078
1517,1622
1209,1242
1437,1551
1451,1014
1841,1790
1735,1530
1126,1467
1173,1522
1888,906
1761,1153
1707,1554
1044,1636
1799,1004
1751,1382
1318,1881
1837,1333
934,1516
1211,925
1791,983
1511,1698
1235,1628
1442,899
1480,1501
1844,1565
1608,1126
1335,1610
1273,1820
1593,1085
916,1026
1118,1314
641,1881
1528,1056
1475,1786
1117,1839
1584,1366
1587,1636
1255,1669
1621,1714
1242,1059
1582,1382
1579,1360
1804,1669
1248,1749
1833,1689
1703,1249
1352,1331
1491,1678
1753,967
1230,1736
1638,1014
1273,1382
1391,1059
1082,1231
1416,1003
916,1293
932,1675
1227,896
1613,1610
1592,1015
935,1531
1104,1015
1605,1086
1280,1813
1636,1635
1277,1841
1721,1554
1730,993
1733,1452
1597,1209
978,1440
1216,1371
1416,1600
1072,1709
1893,1824
1446,1318
1112,1003
1799,1485
1859,1479
1222,1604
1736,1076
917,903
1153,1402
1357,1001
1717,952
1832,1238
1835,1523
1532,1079
952,1017
1603,1352
1758,1837
483,1824
1431,1107
1497,1731
1462,1082
1373,1099
1135,1723
1890,1105
1347,981
1351,1821
952,1800
1261,1108
1452,1493
1665,1271
1100,1192
1730,1833
1826,1547
925,1639
1902,1864
1604,484
1280,926
1382,1273
1329,1420
1146,1741
1601,1232
1801,1425
1113,1080
414,637
1862,1277
1909,1623
1076,1811
1059,1377
1440,1639
1088,1165
1115,1231
1622,960
1496,1904
1663,1718
1345,1715
1875,1515
916,1746
1858,1161
1879,1191
1632,1619
1172,1800
954,1382
980,1334
1374,1142
1472,1037
1833,1597
1599,1731
1872,1857
1644,1184
1646,1497
1390,1075
1475,641
1610,1639
1899,1515
1746,1112
1413,1235
1796,1867
1076,1623
1462,1148
1604,1447
1612,1405
1302,1271
1231,1596
1659,1416
1643,1621
1636,915
1835,1643
1608,952
1004,1796
580,931
1211,1370
1911,1321
959,1359
1643,1804
1598,1746
1850,941
1097,1468
1148,1413
1083,1006
1683,1509
1303,1429
1732,1303
1250,1600
1366,1127
916,1554
580,1025
1867,1688
1769,1753
1663,1336
1761,1791
1297,1171
1293,1768
1020,1812
1758,1505
1390,1335
1741,1488
1319,1493
921,1757
1839,1401
1864,1519
1370,960
1620,1052
1083,1559
1250,1861
978,1126
1357,651
1399,1821
1365,952
1795,1570
1751,1582
1537,1567
1180,1214
967,1516
1876,1041
1799,1795
1489,1502
1413,1628
1290,1721
1662,1520
1752,1867
928,1494
1075,1557
1236,940
1509,1431
1028,1613
1321,1626
1604,1584
1903,1379
1665,1809
1800,1185
1312,1717
1291,1017
1850,1489
1823,1530
1888,1006
1807,1472
1186,1097
1768,1195
1902,1126
1787,1593
1051,1525
1309,1099
1085,1274
1040,1542
1409,1722
1810,1879
1622,1250
1813,1199
1309,1661
1164,1730
1188,1275
1377,1879
1204,637
1191,1571
1804,1280
